frame_id,landmark_id,x,y,z,visibility
40,6,0.15468992292881012,0.7051569223403931,-0.19443818926811218,0.9994388222694397
40,7,0.15445896983146667,0.6585257649421692,-0.23246514797210693,0.9986023306846619
40,8,0.1613011509180069,0.7263438105583191,-0.2110895812511444,0.9996654391288757
40,9,0.15790116786956787,0.681391716003418,-0.17533960938453674,0.9991025328636169
40,10,0.1613323986530304,0.7031810283660889,-0.16907097399234772,0.9989352226257324
40,11,0.12554465234279633,0.6350117921829224,-0.22336995601654053,0.998777449131012
40,12,0.18671703338623047,0.8038373589515686,-0.1472894698381424,0.9984362721443176
40,13,0.11614932119846344,0.4906352162361145,-0.26255181431770325,0.9539943933486938
40,14,0.22232167422771454,0.8745854496955872,-0.15349678695201874,0.9420042037963867
40,15,0.0997048020362854,0.3449484407901764,-0.32496437430381775,0.9577560424804688
40,16,0.26625362038612366,0.9494152665138245,-0.2049519270658493,0.9249679446220398
40,17,0.08539639413356781,0.2938965857028961,-0.3582906424999237,0.9565958380699158
40,18,0.2735303044319153,0.9812911748886108,-0.24274830520153046,0.8908695578575134
40,19,0.10529287159442902,0.3078230023384094,-0.35943061113357544,0.9567505121231079
40,20,0.2775894105434418,0.9592131972312927,-0.24056215584278107,0.8807640671730042
40,21,0.10390160232782364,0.32940977811813354,-0.3255090117454529,0.9269027709960938
40,22,0.2713572680950165,0.9465832114219666,-0.20530255138874054,0.8590612411499023
40,23,0.032269835472106934,0.7820155024528503,-0.03026089072227478,0.9994407296180725
40,24,0.06910253316164017,0.8469528555870056,0.02940201759338379,0.9991989731788635
40,25,0.09065023809671402,0.5223298668861389,0.0014668327057734132,0.7701449990272522
40,26,0.16347259283065796,0.6279407143592834,0.07175115495920181,0.17909346520900726
40,27,0.08418679237365723,0.35478413105010986,0.017804380506277084,0.9286057353019714
40,28,0.1563650667667389,0.5124626755714417,0.11999455839395523,0.27236104011535645
40,29,0.07632633298635483,0.34338319301605225,0.019045090302824974,0.8578816652297974
40,30,0.14750948548316956,0.4991442859172821,0.11858831346035004,0.29421237111091614
40,31,0.0868486687541008,0.27603647112846375,-0.05493606999516487,0.8702579140663147
40,32,0.2035580575466156,0.4763982594013214,0.06336020678281784,0.26005545258522034
41,0,0.16290920972824097,0.6531255841255188,-0.21040375530719757,0.9993502497673035
41,1,0.16422469913959503,0.6506698727607727,-0.22184991836547852,0.9991700053215027
41,2,0.16666921973228455,0.6496521830558777,-0.2217755764722824,0.9992208480834961
41,3,0.16832596063613892,0.6486651301383972,-0.22169215977191925,0.9992542862892151
41,4,0.1555953323841095,0.6543551683425903,-0.22173018753528595,0.9995238780975342
41,5,0.15695546567440033,0.6562060713768005,-0.22180047631263733,0.9995869398117065
41,6,0.15901152789592743,0.6581811308860779,-0.22189100086688995,0.9994298219680786
41,7,0.1700679510831833,0.6600746512413025,-0.22393937408924103,0.9986580014228821
41,8,0.16223400831222534,0.6754384636878967,-0.21868236362934113,0.999622106552124
41,9,0.1666870415210724,0.659692645072937,-0.20630940794944763,0.9991657733917236
41,10,0.1624768227338791,0.664200484752655,-0.20531991124153137,0.9990164041519165
41,11,0.15550290048122406,0.6858681440353394,-0.23214879631996155,0.998586118221283
41,12,0.1825633943080902,0.7007620930671692,-0.16191905736923218,0.9984976649284363
41,13,0.11661168187856674,0.49375587701797485,-0.2550015151500702,0.9443291425704956
41,14,0.1341305822134018,0.542421281337738,-0.13021887838840485,0.9352830052375793
41,15,0.1029607430100441,0.30701133608818054,-0.2758401036262512,0.9420852065086365
41,16,0.10611967742443085,0.36772507429122925,-0.18122756481170654,0.9283265471458435
41,17,0.09112048149108887,0.26014766097068787,-0.31844383478164673,0.9345669150352478
41,18,0.10509474575519562,0.33027520775794983,-0.220316082239151,0.8969245553016663
41,19,0.11092217266559601,0.26225659251213074,-0.31413981318473816,0.9358639121055603
41,20,0.0992162749171257,0.32891228795051575,-0.245197132229805,0.887902557849884
41,21,0.10898296535015106,0.2787691652774811,-0.2793276309967041,0.9109927415847778
41,22,0.09849397838115692,0.3433358371257782,-0.19573429226875305,0.867806613445282
41,23,0.032618746161460876,0.7818524241447449,-0.03001977875828743,0.9994087815284729
41,24,0.05979519337415695,0.7977162599563599,0.029613858088850975,0.9991106986999512
41,25,0.10414723306894302,0.5465947389602661,-0.009562209248542786,0.7507292628288269
41,26,0.15545539557933807,0.6162359714508057,0.036686159670352936,0.1957923024892807
41,27,0.10371937602758408,0.37203824520111084,0.08086629211902618,0.9048614501953125
41,28,0.14079126715660095,0.4605026841163635,0.1210794448852539,0.2753395438194275
41,29,0.09702949225902557,0.35324856638908386,0.08965134620666504,0.8218151926994324
41,30,0.13016046583652496,0.4471145570278168,0.12541243433952332,0.2966112196445465
41,31,0.11371521651744843,0.29104503989219666,0.013120099902153015,0.8466368317604065
41,32,0.17302247881889343,0.4229353070259094,0.06304747611284256,0.2723519206047058
42,0,0.19338633120059967,0.6617166996002197,-0.22330757975578308,0.9994083046913147
42,1,0.19117781519889832,0.6610819101333618,-0.2405555248260498,0.9992430210113525
42,2,0.19144508242607117,0.6579729914665222,-0.2404804229736328,0.9992881417274475
42,3,0.1913863867521286,0.65498286485672,-0.24029473960399628,0.999318540096283
42,4,0.1908016800880432,0.6704608798027039,-0.23969237506389618,0.9995655417442322
42,5,0.19172656536102295,0.6737887263298035,-0.23984619975090027,0.9996218085289001
42,6,0.1928628385066986,0.6772241592407227,-0.23995263874530792,0.9994800090789795
42,7,0.18998593091964722,0.6599715352058411,-0.23598544299602509,0.9987739324569702
42,8,0.19542330503463745,0.6926402449607849,-0.23033615946769714,0.9996538162231445
42,9,0.19404079020023346,0.6607450246810913,-0.2116898000240326,0.9992424249649048
42,10,0.19457295536994934,0.6715924143791199,-0.21016159653663635,0.9991092681884766
42,11,0.16306230425834656,0.6759188175201416,-0.19575613737106323,0.9986989498138428
42,12,0.2037932574748993,0.7275164127349854,-0.1443594992160797,0.998637855052948
42,13,0.1222776547074318,0.4930424094200134,-0.18442699313163757,0.9476428627967834
42,14,0.1444273144006729,0.6987254619598389,-0.06986401230096817,0.9024987816810608
42,15,0.13294178247451782,0.31764647364616394,-0.20083987712860107,0.9452958106994629
42,16,0.1770411729812622,0.6298763751983643,-0.05055942013859749,0.9138466119766235
42,17,0.1280667781829834,0.26853275299072266,-0.23960717022418976,0.9378132224082947
42,18,0.180514395236969,0.6295928359031677,-0.07312390208244324,0.8852263689041138
42,19,0.14442524313926697,0.276144802570343,-0.23965437710285187,0.9390817284584045
42,20,0.1824282705783844,0.6118549704551697,-0.09086575359106064,0.8780995607376099
42,21,0.14645341038703918,0.2959938645362854,-0.2040558159351349,0.915395975112915
42,22,0.1786353886127472,0.6108839511871338,-0.05716181918978691,0.8581834435462952
42,23,0.050109099596738815,0.7743852138519287,-0.023679491132497787,0.9994515180587769
42,24,0.07666437327861786,0.8063310384750366,0.023431653156876564,0.9991740584373474
42,25,0.13640649616718292,0.5471826195716858,-0.01717994175851345,0.7272471189498901
42,26,0.21118584275245667,0.6180419325828552,0.011619815602898598,0.20439226925373077
42,27,0.12898753583431244,0.4182354509830475,0.09991669654846191,0.8838803172111511
42,28,0.15841732919216156,0.4871000647544861,0.16532917320728302,0.26753681898117065
42,29,0.11824091523885727,0.4058712422847748,0.11190519481897354,0.7937067151069641
42,30,0.139773890376091,0.47195714712142944,0.18308182060718536,0.2917414605617523
42,31,0.1582077592611313,0.36671149730682373,0.06109292432665825,0.8394129872322083
42,32,0.1795835942029953,0.44998466968536377,0.17365163564682007,0.2813294231891632
43,0,0.21431556344032288,0.6754782199859619,-0.2987006902694702,0.9994641542434692
43,1,0.21284668147563934,0.6716387867927551,-0.2842111885547638,0.9993146657943726
43,2,0.2131984680891037,0.6664308309555054,-0.28386372327804565,0.9993545413017273
43,3,0.21341466903686523,0.6613146662712097,-0.2831577956676483,0.9993817210197449
43,4,0.2113259732723236,0.6857479214668274,-0.30498558282852173,0.9996073246002197
43,5,0.21081700921058655,0.6905262470245361,-0.30547940731048584,0.9996578097343445
43,6,0.21040602028369904,0.6954211592674255,-0.3057619035243988,0.999530017375946
43,7,0.20625846087932587,0.6573091149330139,-0.3064964711666107,0.9988914132118225
43,8,0.20398029685020447,0.7088004350662231,-0.28920280933380127,0.9996877908706665
43,9,0.2098854035139084,0.6700394153594971,-0.2317071259021759,0.9993155002593994
43,10,0.20909233391284943,0.6853825449943542,-0.26854172348976135,0.9991968870162964
43,11,0.18090686202049255,0.6385672688484192,-0.24194948375225067,0.9988235235214233
43,12,0.19388194382190704,0.7458924651145935,-0.21296031773090363,0.9987682104110718
43,13,0.18665504455566406,0.4906022846698761,-0.24471700191497803,0.945923924446106
43,14,0.1583772450685501,0.7508640289306641,-0.1146753653883934,0.8817696571350098
43,15,0.21368829905986786,0.3292672336101532,-0.3139122426509857,0.9486106634140015
43,16,0.15532156825065613,0.6911945343017578,-0.03452027589082718,0.8987684845924377
43,17,0.22104427218437195,0.27490875124931335,-0.3547760844230652,0.9410850405693054
43,18,0.15554079413414001,0.636681318283081,-0.04836919903755188,0.8719515204429626
43,19,0.22911956906318665,0.29423773288726807,-0.35174092650413513,0.942482590675354
43,20,0.1594400554895401,0.634782075881958,-0.056811779737472534,0.8655024766921997
43,21,0.22590196132659912,0.310499370098114,-0.31569722294807434,0.9196043610572815
43,22,0.16059550642967224,0.6507378220558167,-0.03487459570169449,0.8467202186584473
43,23,0.08559747040271759,0.7380302548408508,-0.00891093909740448,0.9995011687278748
43,24,0.0944863110780716,0.7971693873405457,0.00862568523734808,0.9992508888244629
43,25,0.13893009722232819,0.5152086019515991,0.060617901384830475,0.7052597999572754
43,26,0.20579782128334045,0.6144973635673523,0.07616116106510162,0.2202981412410736
43,27,0.13352839648723602,0.4167795181274414,0.23294171690940857,0.8701835870742798
43,28,0.1895933598279953,0.48274701833724976,0.25861021876335144,0.28666380047798157
43,29,0.12920325994491577,0.3965112268924713,0.25094956159591675,0.7802248001098633
43,30,0.1806056946516037,0.4651184678077698,0.276023268699646,0.324709951877594
43,31,0.1463906466960907,0.33573535084724426,0.18896889686584473,0.8303271532058716
43,32,0.20294371247291565,0.44597721099853516,0.23862040042877197,0.3089951276779175
44,0,0.2762749493122101,0.663901686668396,0.36410433053970337,0.9994863271713257
44,1,0.2755878269672394,0.6633827686309814,0.3579011559486389,0.9993197321891785
44,2,0.27382493019104004,0.6587420105934143,0.35778483748435974,0.99935382604599
44,3,0.272011935710907,0.6541951298713684,0.35783708095550537,0.9993586540222168
44,4,0.27913331985473633,0.677503228187561,0.36786600947380066,0.9996210336685181
44,5,0.27996835112571716,0.6822881102561951,0.36784592270851135,0.9996727108955383
44,6,0.2808986306190491,0.6873723864555359,0.36756226420402527,0.9995487928390503
44,7,0.2571483552455902,0.6521016359329224,0.29277294874191284,0.9989061951637268
44,8,0.2702701985836029,0.7027158141136169,0.3394935429096222,0.9996898770332336
44,9,0.26423072814941406,0.6560633778572083,0.33489230275154114,0.9993243217468262
44,10,0.2682286500930786,0.6683562994003296,0.34691765904426575,0.9992552399635315
44,11,0.21782708168029785,0.6033766269683838,0.12050691992044449,0.9989089965820312
44,12,0.23245783150196075,0.737004280090332,0.32379525899887085,0.9988858103752136
44,13,0.2025357484817505,0.4727497100830078,0.11341945827007294,0.9235818982124329
44,14,0.23132774233818054,0.7724880576133728,0.3156958818435669,0.8225902318954468
44,15,0.22277843952178955,0.3399377763271332,0.06012612581253052,0.9379351139068604
44,16,0.26024487614631653,0.7535642981529236,0.2504597306251526,0.8673710823059082
44,17,0.2184925377368927,0.29213306307792664,0.02709166146814823,0.9298354983329773
44,18,0.26516544818878174,0.7433258891105652,0.24337291717529297,0.8413607478141785
44,19,0.2316022366285324,0.3050118386745453,0.04045497253537178,0.9315740466117859
44,20,0.2691442370414734,0.7355471849441528,0.2190241813659668,0.8349267244338989
44,21,0.2332322597503662,0.3249262571334839,0.0656132698059082,0.9057122468948364
44,22,0.26768654584884644,0.7339097261428833,0.23938152194023132,0.8127381205558777
44,23,0.13958245515823364,0.710175633430481,-0.04956129565834999,0.999549388885498
44,24,0.13957467675209045,0.7403251528739929,0.04899034649133682,0.9993252158164978
44,25,0.2623692452907562,0.5159416794776917,-0.11483749002218246,0.7250933051109314
44,26,0.24965310096740723,0.5403920412063599,-0.05020434409379959,0.27995336055755615
44,27,0.21802106499671936,0.4073626399040222,-0.18522919714450836,0.8555999994277954
44,28,0.21573106944561005,0.3876997232437134,-0.3313976228237152,0.34527984261512756
44,29,0.19979889690876007,0.4068308174610138,-0.19159331917762756,0.7882399559020996
44,30,0.18661339581012726,0.37945571541786194,-0.36375483870506287,0.3873792588710785
44,31,0.22778615355491638,0.3325127363204956,-0.2640034556388855,0.8198760151863098
44,32,0.24722929298877716,0.31381118297576904,-0.46473366022109985,0.36714649200439453
45,0,0.27978572249412537,0.6283012628555298,0.4179302155971527,0.9995313882827759
45,1,0.28824836015701294,0.6406183242797852,0.4347027838230133,0.9993795156478882
45,2,0.2909647226333618,0.64113849401474,0.43447938561439514,0.9994109272956848
45,3,0.2936270534992218,0.6417317986488342,0.43450927734375,0.9994127750396729
45,4,0.28037649393081665,0.6429386138916016,0.44178706407546997,0.9996548295021057
45,5,0.27784818410873413,0.6441853642463684,0.44163578748703003,0.9997026920318604
45,6,0.275389164686203,0.6457338929176331,0.4414164125919342,0.9995892643928528
45,7,0.29112061858177185,0.6526802182197571,0.45318612456321716,0.9990092515945435
45,8,0.2659895122051239,0.6590797305107117,0.4896783232688904,0.9997186660766602
45,9,0.2753872871398926,0.6285157799720764,0.41466259956359863,0.9993876814842224
45,10,0.2683604657649994,0.6291894912719727,0.4241536557674408,0.9993284940719604
45,11,0.28302285075187683,0.6257331371307373,0.25371238589286804,0.9990110397338867
45,12,0.21802470088005066,0.653126060962677,0.4640163481235504,0.9989830851554871
45,13,0.2816820740699768,0.5423851609230042,0.20260457694530487,0.93062424659729
45,14,0.11139310896396637,0.5419768691062927,0.4196750521659851,0.7719595432281494
45,15,0.30801522731781006,0.37840262055397034,0.17888490855693817,0.939313530921936
45,16,0.11466014385223389,0.36736568808555603,0.31445959210395813,0.8194385170936584
45,17,0.30761295557022095,0.3510866165161133,0.14888599514961243,0.9339037537574768
45,18,0.10877649486064911,0.3353402316570282,0.29540959000587463,0.8151246309280396
45,19,0.3099612295627594,0.33448776602745056,0.14641332626342773,0.9350174069404602
45,20,0.12365444749593735,0.32176220417022705,0.26034682989120483,0.8169781565666199
45,21,0.3079892694950104,0.3393629789352417,0.17684605717658997,0.9110608696937561
45,22,0.12726041674613953,0.3329438269138336,0.29540032148361206,0.7954136729240417
45,23,0.20777428150177002,0.6993551254272461,-0.08690215647220612,0.99959397315979
45,24,0.14306633174419403,0.6718323230743408,0.08651188760995865,0.999392032623291
45,25,0.3381791412830353,0.5044080018997192,-0.16759830713272095,0.7524751424789429
45,26,0.28291600942611694,0.4009130299091339,0.1117434874176979,0.35036808252334595
45,27,0.24613437056541443,0.40061238408088684,-0.3199155032634735,0.8698559403419495
45,28,0.19476698338985443,0.28346654772758484,-0.24836568534374237,0.40843141078948975
45,29,0.21106275916099548,0.39670684933662415,-0.3303239643573761,0.8092519044876099
45,30,0.16962414979934692,0.30017274618148804,-0.2885907292366028,0.4480583667755127
45,31,0.26260799169540405,0.2854858338832855,-0.35812583565711975,0.8374799489974976
45,32,0.21802926063537598,0.18429957330226898,-0.35968348383903503,0.42960548400878906
46,0,0.280709445476532,0.6402098536491394,-0.263049453496933,0.9992035627365112
46,1,0.26984935998916626,0.6339300870895386,-0.27540478110313416,0.9988696575164795
46,2,0.27010512351989746,0.6236954927444458,-0.27557045221328735,0.9989166259765625
46,3,0.270236611366272,0.613542914390564,-0.2756926417350769,0.9989374279975891
46,4,0.26771289110183716,0.6587207317352295,-0.2815844416618347,0.9994223713874817
46,5,0.26673316955566406,0.6657100915908813,-0.28152206540107727,0.9994936585426331
46,6,0.2657061219215393,0.6715958118438721,-0.28178495168685913,0.9992842078208923
46,7,0.2602733373641968,0.5931259393692017,-0.2442152500152588,0.9984848499298096
46,8,0.25548774003982544,0.6862056851387024,-0.2624247074127197,0.9996312856674194
46,9,0.27878591418266296,0.6221033930778503,-0.24353750050067902,0.9992005228996277
46,10,0.2789791226387024,0.651760458946228,-0.24868491291999817,0.9991763830184937
46,11,0.2579667270183563,0.5273175835609436,-0.11478050798177719,0.9990375638008118
46,12,0.23596183955669403,0.6981944441795349,-0.14377307891845703,0.9989716410636902
46,13,0.2953883409500122,0.35443809628486633,-0.15958565473556519,0.9314011931419373
